date,total_cash
20250805103500,100083.28305226
20250805103600,100080.28305226
20250805103700,100080.28305226
20250805103800,100074.28305226
20250805103900,100074.28305226
20250805104000,100065.28305226
20250805104100,100065.28305226
20250805104200,100053.28305226
20250805104300,100056.28305226
20250805104400,100086.28305226
20250805104500,100074.28305226
20250805104600,100047.28305226
20250805104700,100047.28305226
20250805104800,100047.28305226
20250805104900,100068.28305226
20250805105000,100083.28305226
20250805105100,100092.28305226
20250805105200,100071.28305226
20250805105300,100059.28305226
20250805105400,100041.28305226
20250805105500,100050.28305226
20250805105600,100032.28305226
20250805105700,100062.28305226
20250805105800,100053.28305226
20250805105900,100074.28305226
20250805110000,100092.28305226
20250805110100,100098.28305226
20250805110200,100089.28305226
20250805110300,100098.28305226
20250805110400,100086.28305226
20250805110500,100098.28305226
20250805110600,100095.28305226
20250805110700,100095.28305226
20250805110800,100080.28305226
20250805110900,100092.28305226
20250805111000,100107.28305226
20250805111100,100125.28305226
20250805111200,100080.28305226
20250805111300,100089.28305226
20250805111400,100080.28305226
20250805111500,100083.28305226
20250805111600,100077.28305226
20250805111700,100068.28305226
20250805111800,100056.28305226
20250805111900,100077.28305226
20250805112000,100098.28305226
20250805112100,100140.28305226
20250805112200,100128.28305226
20250805112300,100116.28305226
20250805112400,100107.28305226
20250805112500,100110.28305226
20250805112600,100107.28305226
20250805112700,100119.28305226
20250805112800,100110.28305226
20250805112900,100113.28305226
20250805113000,100089.28305226
20250805130100,100047.28305226
20250805130200,99969.28305226
20250805130300,99966.28305226
20250805130400,99966.28305226
20250805130500,99945.28305226
20250805130600,99960.28305226
20250805130700,99984.28305226
20250805130800,99984.28305226
20250805130900,99993.28305226
20250805131000,99993.28305226
20250805131100,99957.28305226
20250805131200,99966.28305226
20250805131300,99966.28305226
20250805131400,99990.28305226
20250805131500,100002.28305226
20250805131600,99978.28305226
20250805131700,99978.28305226
20250805131800,99978.28305226
20250805131900,99975.28305226
20250805132000,99978.28305226
20250805132100,99963.28305226
20250805132200,99942.28305226
20250805132300,99963.28305226
20250805132400,99975.28305226
20250805132500,99978.28305226
20250805132600,99999.28305226
20250805132700,99978.28305226
20250805132800,99990.28305226
20250805132900,100002.28305226
20250805133000,99996.28305226
20250805133100,99972.28305226
20250805133200,99957.28305226
20250805133300,99981.28305226
20250805133400,99993.28305226
20250805133500,99993.28305226
20250805133600,99993.28305226
20250805133700,100017.28305226
20250805133800,100005.28305226
20250805133900,100047.28305226
20250805134000,100047.28305226
20250805134100,100038.28305226
20250805134200,100029.28305226
20250805134300,100053.28305226
20250805134400,100017.28305226
20250805134500,100029.28305226
20250805134600,100017.28305226
20250805134700,100050.28305226
20250805134800,100050.28305226
20250805134900,100050.28305226
20250805135000,100038.28305226
20250805135100,100050.28305226
20250805135200,100062.28305226
20250805135300,100053.28305226
20250805135400,100053.28305226
20250805135500,100065.28305226
20250805135600,100029.28305226
20250805135700,100050.28305226
20250805135800,100059.28305226
20250805135900,100059.28305226
20250805140000,100074.28305226
20250805140100,100062.28305226
20250805140200,100050.28305226
20250805140300,100062.28305226
20250805140400,100038.28305226
20250805140500,100038.28305226
20250805140600,100047.28305226
20250805140700,100047.28305226
20250805140800,100062.28305226
20250805140900,100038.28305226
20250805141000,100038.28305226
20250805141100,100059.28305226
20250805141200,100059.28305226
20250805141300,100059.28305226
20250805141400,100071.28305226
20250805141500,100071.28305226
20250805141600,100086.28305226
20250805141700,100086.28305226
20250805141800,100098.28305226
20250805141900,100098.28305226
20250805142000,100095.28305226
20250805142100,100104.28305226
20250805142200,100104.28305226
20250805142300,100128.28305226
20250805142400,100125.28305226
20250805142500,100158.28305226
20250805142600,100167.28305226
20250805142700,100143.28305226
20250805142800,100146.28305226
20250805142900,100149.28305226
20250805143000,100176.28305226
20250805143100,100173.28305226
20250805143200,100164.28305226
20250805143300,100167.28305226
20250805143400,100176.28305226
20250805143500,100164.28305226
20250805143600,100167.28305226
20250805143700,100176.28305226
20250805143800,100164.28305226
20250805143900,100176.28305226
20250805144000,100122.28305226
20250805144100,100131.28305226
20250805144200,100113.28305226
20250805144300,100122.28305226
20250805144400,100098.28305226
20250805144500,100122.28305226
20250805144600,100122.28305226
20250805144700,100089.28305226
20250805144800,100086.28305226
20250805144900,100077.28305226
20250805145000,100092.28305226
20250805145100,100101.28305226
20250805145200,100110.28305226
20250805145300,100110.28305226
20250805145400,100110.28305226
20250805145500,100119.28305226
20250805145600,100086.28305226
20250805145700,100086.28305226
20250805145800,100098.28305226
20250805145900,100098.28305226
20250805150000,100119.28305226
20250806093000,99984.28305226
20250806093100,100026.28305226
20250806093200,100140.28305226
20250806093300,100152.28305226
20250806093400,100173.28305226
20250806093500,100116.28305226
20250806093600,100122.28305226
20250806093700,100182.28305226
20250806093800,100140.28305226
20250806093900,100167.28305226
20250806094000,100221.28305226
20250806094100,100224.28305226
20250806094200,100278.28305226
20250806094300,100311.28305226
20250806094400,100269.28305226
20250806094500,100287.28305226
20250806094600,100245.28305226
20250806094700,100245.28305226
20250806094800,100170.28305226
20250806094900,100137.28305226
20250806095000,100083.28305226
20250806095100,100074.28305226
20250806095200,100089.28305226
20250806095300,100095.28305226
20250806095400,100062.28305226
20250806095500,99945.28305226
20250806095600,99993.28305226
20250806095700,100020.28305226
20250806095800,100059.28305226
20250806095900,100095.28305226
20250806100000,100095.28305226
20250806100100,100128.28305226
20250806100200,100131.28305226
20250806100300,100089.28305226
20250806100400,100110.28305226
20250806100500,100089.28305226
20250806100600,100098.28305226
20250806100700,100077.28305226
20250806100800,100085.1058738
20250806100900,100139.1058738
20250806101000,100151.1058738
20250806101100,100151.1058738
20250806101200,100172.1058738
20250806101300,100157.1058738
20250806101400,100163.1058738
20250806101500,100169.1058738
20250806101600,100214.1058738
20250806101700,100244.1058738
20250806101800,100277.1058738
